subject_id	subject_label	predicate_id	object_id	object_label	confidence	mapping_justification	date	creator_id	subject_source_version	object_source_version
CO_337:0000257	Rust severity	skos:exactMatch	TO:0000439	fungal disease resistance	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000260	Stem rot incidence	skos:exactMatch	TO:0000439	fungal disease resistance	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000030	Pod beak	skos:exactMatch	TO:0002628	fruit shape	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000016	Branching habit	skos:exactMatch	TO:0002639 	shoot branching	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000029	Pod constriction	skos:exactMatch	TO:0002628	fruit shape	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000037	Seed ends	skos:exactMatch	TO:0000484	seed shape	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000022	Flower standard petal color	skos:exactMatch	TO:0000572	petal color	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000024	Flower crescent color	skos:exactMatch	TO:0000572	petal color	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000015	Growth habit	skos:exactMatch	TO:0000947 	whole plant growth and development trait	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000026	Hairiness on mature leaflet	skos:exactMatch	TO:0001139	leaflet pubescence	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000025	Hairiness on mainstem	skos:exactMatch	TO:0000879	 stem hairiness	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000020	Leaf color	skos:exactMatch	TO:0000326	leaf color	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000019	Leaf size	skos:exactMatch	TO:0002637 	leaf size	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000021	Leaf shape	skos:exactMatch	TO:0000492	leaf shape	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000023	Marking on standard petal	skos:exactMatch	TO:0000863	petal morphology trait	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000018	Peg pigmentation	skos:exactMatch	TO:0000739	shoot axis morphology trait	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000032	Pod ridge	skos:exactMatch	TO:0020016	seed texture	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000041	Root depth	skos:exactMatch	TO:0000519	rooting depth	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000044	Root diameter	skos:exactMatch	TO:0001112	 root width	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000031	Pod reticulation	skos:exactMatch	TO:0002623 	pericarp texture	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000043	Root length	skos:exactMatch	TO:0000227	root length	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000012	Seed appearance and uniformity	skos:exactMatch	TO:0000931	seed quality trait	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000034	Seed color	skos:exactMatch	TO:0000190	seed coat color	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000036	Seed shape	skos:exactMatch	TO:0000484	seed shape	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000035	Seed size	skos:exactMatch	TO:0000391	seed size	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000033	Pod shell thickness	skos:exactMatch	TO:0000945	pericarp morphology trait	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000017	Stem pigmentation	skos:exactMatch	TO:0000056	stem color	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000218	Leaf chlorophyll content	skos:exactMatch	TO:0012002	leaf chlorophyll content	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000066	Leaf Carbon isotope discrimination	skos:exactMatch	TO:0002643	carbon isotope discrimination	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000048	LA of 2 full leaves	skos:exactMatch	TO:0000540	leaf area trait	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000067	Leaf area	skos:exactMatch	TO:0000540	leaf area trait	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000047	Leaf weight	skos:exactMatch	TO:0000505 	leaf weight	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000049	Specific leaf area	skos:exactMatch	TO:0000562	specific leaf area	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000064	SPAD after 7days under stress	skos:exactMatch	TO:0012002	leaf chlorophyll content	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000065	SPAD at harvest (10d)	skos:exactMatch	TO:0012002	leaf chlorophyll content	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000063	SPAD at the start of stress	skos:exactMatch	TO:0012002	leaf chlorophyll content	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000062	Transpiration efficiency	skos:exactMatch	TO:0001017	water use efficiency	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000061	Transpiration	skos:exactMatch	TO:0001018	transpiration rate	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000057	Leaf Potassium content	skos:exactMatch	TO:0003049	leaf potassium content	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000058	Stem Potassium content	skos:exactMatch	TO:0003050	stem potassium content	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_337:0000055	Leaf Sodium content	skos:exactMatch	TO:0020004 	shoot system sodium content	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_337-groundnut-traits/6ca78690a094e3e70b42b42836848698217f77aa/Groundnut_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
